timestamp,t_agua_entrada_C,t_agua_saida_C,vazao_agua_m3h,corrente_compressor_A,pressao_evap_bar
2026-07-06 14:21:04,12.1,6.99,149.8,185.2,3.44
2026-07-06 14:21:05,11.79,6.87,148.2,178.7,3.47
2026-07-06 14:21:06,11.84,6.96,148.3,178.6,3.49
2026-07-06 14:21:07,11.92,6.93,150.1,182.3,3.53
2026-07-06 14:21:08,11.87,6.9,149.2,183.3,3.52
2026-07-06 14:21:09,11.86,6.94,149.5,179.5,3.48
2026-07-06 14:21:10,12.06,7.01,150.4,182.5,3.48
2026-07-06 14:21:11,12.12,7.01,149.7,183.9,3.5
2026-07-06 14:21:12,12.08,7.08,152.1,185.3,3.48
2026-07-06 14:21:13,11.98,7.16,152.1,179.3,3.49
2026-07-06 14:21:14,12.12,6.95,148.3,186.0,3.58
2026-07-06 14:21:15,12.07,7.04,152.8,187.1,3.5
2026-07-06 14:21:16,11.92,7.11,150.1,178.9,3.48
2026-07-06 14:21:17,12.18,6.85,151.7,189.1,3.52
2026-07-06 14:21:18,12.25,7.11,149.7,183.5,3.53
2026-07-06 14:21:19,12.03,6.92,152.2,186.7,3.54
2026-07-06 14:21:20,12.02,6.99,151.5,184.3,3.42
2026-07-06 14:21:21,12.18,7.0,151.2,187.3,3.46
2026-07-06 14:21:22,11.9,6.94,150.4,182.7,3.55
2026-07-06 14:21:23,11.97,6.83,149.4,187.2,3.44
2026-07-06 14:21:24,11.85,6.96,152.8,180.7,3.39
2026-07-06 14:21:25,11.99,6.94,149.2,182.2,3.4
2026-07-06 14:21:26,11.79,6.95,150.4,181.6,3.47
2026-07-06 14:21:27,12.11,7.13,150.5,181.9,3.48
2026-07-06 14:21:28,12.1,6.84,150.0,186.2,3.49
2026-07-06 14:21:29,12.08,6.96,151.0,185.5,3.45
2026-07-06 14:21:30,11.82,7.15,149.2,175.7,3.53
2026-07-06 14:21:31,12.38,6.97,147.9,186.7,3.44
2026-07-06 14:21:32,12.22,7.1,149.1,181.4,3.57
2026-07-06 14:21:33,12.03,7.13,149.9,181.0,3.48
2026-07-06 14:21:34,12.16,6.86,150.8,191.0,3.5
2026-07-06 14:21:35,12.05,7.1,150.0,182.8,3.52
2026-07-06 14:21:36,12.36,7.02,149.5,190.2,3.52
2026-07-06 14:21:37,11.95,7.09,146.9,180.9,3.52
2026-07-06 14:21:38,12.14,6.92,150.4,183.7,3.5
2026-07-06 14:21:39,12.1,7.03,150.8,183.9,3.45
2026-07-06 14:21:40,12.07,6.9,149.9,183.9,3.48
2026-07-06 14:21:41,12.37,6.82,148.7,191.1,3.43
2026-07-06 14:21:42,11.98,6.98,148.5,181.2,3.48
2026-07-06 14:21:43,11.98,6.97,148.6,180.9,3.48
2026-07-06 14:21:44,11.97,6.88,147.8,181.5,3.48
2026-07-06 14:21:45,11.83,7.11,150.6,180.6,3.54
2026-07-06 14:21:46,11.98,7.11,151.3,182.5,3.52
2026-07-06 14:21:47,11.94,7.15,148.7,179.8,3.44
2026-07-06 14:21:48,11.97,7.22,149.8,177.6,3.44
2026-07-06 14:21:49,12.0,7.14,152.3,180.3,3.53
2026-07-06 14:21:50,12.13,6.86,152.3,186.8,3.46
2026-07-06 14:21:51,12.14,7.15,150.3,183.3,3.52
2026-07-06 14:21:52,11.81,7.07,152.0,178.3,3.49
2026-07-06 14:21:53,12.01,6.93,148.9,181.0,3.51
2026-07-06 14:21:54,12.2,7.02,149.3,183.9,3.56
2026-07-06 14:21:55,12.06,7.01,149.0,182.6,3.45
2026-07-06 14:21:56,12.15,7.21,150.8,182.8,3.5
2026-07-06 14:21:57,12.03,6.91,148.3,185.7,3.42
2026-07-06 14:21:58,11.93,6.92,149.5,182.5,3.56
2026-07-06 14:21:59,11.98,7.09,150.1,180.3,3.46
2026-07-06 14:22:00,12.14,6.9,149.3,184.9,3.54
2026-07-06 14:22:01,11.8,6.89,149.7,182.9,3.43
2026-07-06 14:22:02,11.81,7.17,148.4,178.1,3.53
2026-07-06 14:22:03,11.9,7.03,150.4,180.5,3.45
2026-07-06 14:22:04,11.9,7.1,147.9,177.7,3.54
2026-07-06 14:22:05,12.11,6.95,150.5,184.6,3.55
2026-07-06 14:22:06,11.71,7.2,148.7,172.5,3.52
2026-07-06 14:22:07,11.84,7.04,150.9,178.4,3.59
2026-07-06 14:22:08,12.13,6.97,150.1,182.7,3.39
2026-07-06 14:22:09,12.19,7.11,150.4,186.4,3.54
2026-07-06 14:22:10,12.17,6.98,149.4,185.5,3.51
2026-07-06 14:22:11,12.26,6.75,149.3,192.0,3.41
2026-07-06 14:22:12,12.16,6.97,150.3,183.7,3.53
2026-07-06 14:22:13,11.85,7.05,150.6,179.9,3.49
2026-07-06 14:22:14,11.96,6.97,150.6,183.2,3.61
2026-07-06 14:22:15,11.72,6.93,149.6,178.3,3.43
2026-07-06 14:22:16,12.01,6.89,149.8,186.5,3.58
2026-07-06 14:22:17,11.78,6.86,150.7,181.7,3.56
2026-07-06 14:22:18,11.84,6.99,150.7,180.2,3.43
2026-07-06 14:22:19,11.95,6.9,149.8,183.2,3.61
2026-07-06 14:22:20,12.1,7.07,151.1,184.4,3.62
2026-07-06 14:22:21,11.93,7.09,149.0,183.0,3.54
2026-07-06 14:22:22,12.25,7.09,151.6,186.1,3.54
2026-07-06 14:22:23,12.04,6.92,148.6,180.0,3.52
2026-07-06 14:22:24,12.06,7.17,147.3,176.8,3.45
2026-07-06 14:22:25,12.01,7.04,148.5,182.5,3.37
2026-07-06 14:22:26,12.18,6.81,147.8,185.7,3.49
2026-07-06 14:22:27,12.25,6.95,152.8,187.2,3.47
2026-07-06 14:22:28,12.02,7.16,150.1,180.1,3.47
2026-07-06 14:22:29,11.82,6.86,150.0,182.3,3.59
2026-07-06 14:22:30,11.97,6.89,148.9,185.0,3.47
2026-07-06 14:22:31,11.77,6.98,149.6,178.2,3.61
2026-07-06 14:22:32,11.98,6.95,150.4,184.3,3.54
2026-07-06 14:22:33,12.11,6.83,151.8,189.2,3.49
2026-07-06 14:22:34,12.03,7.02,153.4,186.4,3.54
2026-07-06 14:22:35,12.21,6.81,151.0,187.6,3.53
2026-07-06 14:22:36,12.12,7.04,148.4,183.8,3.55
2026-07-06 14:22:37,11.98,7.04,149.6,177.1,3.48
2026-07-06 14:22:38,12.02,6.98,148.0,182.8,3.46
2026-07-06 14:22:39,12.03,6.95,150.9,184.1,3.5
2026-07-06 14:22:40,11.98,7.0,148.9,179.0,3.48
2026-07-06 14:22:41,12.11,6.86,151.4,187.7,3.5
2026-07-06 14:22:42,12.06,6.92,150.7,186.2,3.49
2026-07-06 14:22:43,12.06,6.86,149.9,183.9,3.4
2026-07-06 14:22:44,11.95,6.92,150.5,185.2,3.47
2026-07-06 14:22:45,11.7,6.99,149.4,177.0,3.44
2026-07-06 14:22:46,11.85,6.95,149.7,183.0,3.48
2026-07-06 14:22:47,12.0,7.0,149.2,179.9,3.49
2026-07-06 14:22:48,12.24,7.02,150.3,185.3,3.49
2026-07-06 14:22:49,11.91,6.76,151.6,182.6,3.45
2026-07-06 14:22:50,12.21,6.99,151.2,184.9,3.49
2026-07-06 14:22:51,11.72,7.0,149.9,179.0,3.56
2026-07-06 14:22:52,12.15,7.01,149.2,186.4,3.5
2026-07-06 14:22:53,11.94,7.08,150.2,182.5,3.55
2026-07-06 14:22:54,11.98,7.03,149.1,182.4,3.44
2026-07-06 14:22:55,11.87,7.05,151.8,180.7,3.49
2026-07-06 14:22:56,12.04,7.04,150.2,182.5,3.5
2026-07-06 14:22:57,11.92,7.09,149.7,183.2,3.46
2026-07-06 14:22:58,11.99,7.07,148.4,178.2,3.48
2026-07-06 14:22:59,11.96,7.13,151.1,179.4,3.4
2026-07-06 14:23:00,12.0,7.09,148.1,178.7,3.54
2026-07-06 14:23:01,11.84,7.03,149.1,178.7,3.5
2026-07-06 14:23:02,12.01,7.04,149.4,182.4,3.46
2026-07-06 14:23:03,12.06,7.1,146.7,176.5,3.53
2026-07-06 14:23:04,11.95,7.19,148.8,177.7,3.53
2026-07-06 14:23:05,12.14,6.92,150.7,186.7,3.54
2026-07-06 14:23:06,11.94,7.21,152.4,181.0,3.51
2026-07-06 14:23:07,12.05,7.0,151.0,183.7,3.56
2026-07-06 14:23:08,12.17,7.05,151.9,187.7,3.52
2026-07-06 14:23:09,11.87,6.94,149.9,183.0,3.5
2026-07-06 14:23:10,11.96,7.07,150.2,178.9,3.51
2026-07-06 14:23:11,11.87,6.89,147.1,181.8,3.45
2026-07-06 14:23:12,12.03,6.83,149.1,183.1,3.47
2026-07-06 14:23:13,11.82,7.07,152.8,179.5,3.53
2026-07-06 14:23:14,11.8,7.09,149.0,176.1,3.49
2026-07-06 14:23:15,12.04,6.95,149.5,185.4,3.41
2026-07-06 14:23:16,12.22,7.09,149.7,184.3,3.51
2026-07-06 14:23:17,12.21,6.98,151.5,188.8,3.51
2026-07-06 14:23:18,11.85,7.07,150.0,179.6,3.48
2026-07-06 14:23:19,11.98,7.15,148.7,178.1,3.41
2026-07-06 14:23:20,12.13,7.07,149.3,183.9,3.57
2026-07-06 14:23:21,11.86,6.81,147.8,183.1,3.48
2026-07-06 14:23:22,11.83,7.09,150.0,181.7,3.49
2026-07-06 14:23:23,12.24,7.15,150.8,186.6,3.45
2026-07-06 14:23:24,11.85,7.06,148.7,179.7,3.45
2026-07-06 14:23:25,11.94,7.03,148.9,178.0,3.5
2026-07-06 14:23:26,12.26,7.04,150.0,185.9,3.5
2026-07-06 14:23:27,12.22,6.81,150.1,188.6,3.51
2026-07-06 14:23:28,11.73,7.01,148.6,178.7,3.56
2026-07-06 14:23:29,11.73,7.14,151.0,176.8,3.43
2026-07-06 14:23:30,11.99,7.12,148.7,177.2,3.51
2026-07-06 14:23:31,11.69,7.05,150.9,175.6,3.51
2026-07-06 14:23:32,12.12,7.22,149.0,178.4,3.53
2026-07-06 14:23:33,12.25,7.04,149.7,186.9,3.48
2026-07-06 14:23:34,11.99,6.9,149.3,186.0,3.45
2026-07-06 14:23:35,12.13,7.05,149.4,184.9,3.56
2026-07-06 14:23:36,12.31,7.08,148.1,184.7,3.5
2026-07-06 14:23:37,11.93,7.13,150.8,177.4,3.54
2026-07-06 14:23:38,11.96,6.85,151.2,185.7,3.54
2026-07-06 14:23:39,11.86,7.1,150.6,177.0,3.51
2026-07-06 14:23:40,11.88,6.96,151.3,181.1,3.56
2026-07-06 14:23:41,11.99,7.01,150.4,184.4,3.51
2026-07-06 14:23:42,11.89,7.12,150.0,177.1,3.44
2026-07-06 14:23:43,12.04,7.1,151.7,182.0,3.48
2026-07-06 14:23:44,12.01,7.02,150.1,178.9,3.47
2026-07-06 14:23:45,12.06,7.04,149.8,183.7,3.52
2026-07-06 14:23:46,12.21,7.09,150.0,184.4,3.43
2026-07-06 14:23:47,11.92,6.97,147.8,180.4,3.53
2026-07-06 14:23:48,11.92,7.1,150.6,180.0,3.62
2026-07-06 14:23:49,12.25,7.02,149.8,185.1,3.6
2026-07-06 14:23:50,11.96,7.07,148.7,182.1,3.5
2026-07-06 14:23:51,12.08,6.66,150.8,189.9,3.45
2026-07-06 14:23:52,11.94,7.12,151.6,180.0,3.55
2026-07-06 14:23:53,12.07,6.99,149.4,184.0,3.49
2026-07-06 14:23:54,11.96,6.95,150.9,182.9,3.46
2026-07-06 14:23:55,12.01,6.77,151.9,188.9,3.5
2026-07-06 14:23:56,11.96,7.11,147.6,176.4,3.49
2026-07-06 14:23:57,11.99,6.99,151.1,183.4,3.57
2026-07-06 14:23:58,11.78,6.94,148.8,181.9,3.47
2026-07-06 14:23:59,11.99,6.86,147.5,184.9,3.46
2026-07-06 14:24:00,11.83,7.02,149.1,177.5,3.52
2026-07-06 14:24:01,11.98,7.06,150.4,182.1,3.51
2026-07-06 14:24:02,12.16,6.93,149.5,182.1,3.59
2026-07-06 14:24:03,12.15,6.76,150.6,188.5,3.58
2026-07-06 14:24:04,11.87,6.97,152.0,182.6,3.5
2026-07-06 14:24:05,11.99,6.98,148.7,181.1,3.55
2026-07-06 14:24:06,12.06,7.05,151.0,182.2,3.53
2026-07-06 14:24:07,12.08,7.01,150.5,182.3,3.48
2026-07-06 14:24:08,11.94,7.03,151.0,182.9,3.46
2026-07-06 14:24:09,11.97,7.01,150.5,183.9,3.41
2026-07-06 14:24:10,12.03,7.06,149.8,181.8,3.58
2026-07-06 14:24:11,12.2,6.96,151.9,189.3,3.62
2026-07-06 14:24:12,11.73,7.1,150.8,176.3,3.49
2026-07-06 14:24:13,12.0,6.87,151.0,184.1,3.47
2026-07-06 14:24:14,11.85,6.97,150.5,180.6,3.5
2026-07-06 14:24:15,11.99,6.91,151.3,183.0,3.49
2026-07-06 14:24:16,11.82,6.83,149.1,182.0,3.53
2026-07-06 14:24:17,12.16,6.98,150.8,184.7,3.51
2026-07-06 14:24:18,12.01,6.94,150.3,184.5,3.5
2026-07-06 14:24:19,12.11,6.85,149.2,184.1,3.54
2026-07-06 14:24:20,11.6,6.83,149.3,176.5,3.48
2026-07-06 14:24:21,11.88,7.07,149.8,179.0,3.56
2026-07-06 14:24:22,11.86,6.97,149.4,177.2,3.46
2026-07-06 14:24:23,12.0,6.91,150.2,184.6,3.49
2026-07-06 14:24:24,11.95,6.94,151.0,182.4,3.54
2026-07-06 14:24:25,11.79,7.14,149.2,174.6,3.58
2026-07-06 14:24:26,12.23,6.99,150.1,185.3,3.44
2026-07-06 14:24:27,11.86,7.02,151.2,180.5,3.57
2026-07-06 14:24:28,12.21,7.11,149.0,185.7,3.42
2026-07-06 14:24:29,12.22,7.02,150.8,186.9,3.56
2026-07-06 14:24:30,11.73,7.04,149.9,179.0,3.6
2026-07-06 14:24:31,11.84,7.02,150.7,181.9,3.59
2026-07-06 14:24:32,11.89,7.02,150.0,177.8,3.39
2026-07-06 14:24:33,11.92,6.93,150.0,183.7,3.54
2026-07-06 14:24:34,11.96,6.98,149.6,182.0,3.57
2026-07-06 14:24:35,11.81,6.85,149.3,181.0,3.5
2026-07-06 14:24:36,11.76,6.98,151.3,181.0,3.51
2026-07-06 14:24:37,12.03,6.93,151.2,186.3,3.55
2026-07-06 14:24:38,11.8,6.88,151.2,181.8,3.43
2026-07-06 14:24:39,12.01,6.97,148.7,182.8,3.5
2026-07-06 14:24:40,12.15,7.1,150.5,186.8,3.5
2026-07-06 14:24:41,11.88,6.91,149.7,179.9,3.49
2026-07-06 14:24:42,11.89,6.86,148.9,180.9,3.47
2026-07-06 14:24:43,12.17,7.02,148.8,183.4,3.44
2026-07-06 14:24:44,11.82,7.01,150.3,180.1,3.52
2026-07-06 14:24:45,11.81,6.94,150.7,178.4,3.51
2026-07-06 14:24:46,12.02,7.07,150.5,181.9,3.56
2026-07-06 14:24:47,12.03,7.1,148.3,181.3,3.44
2026-07-06 14:24:48,12.21,7.03,152.0,187.0,3.56
2026-07-06 14:24:49,11.75,7.07,149.9,174.2,3.45
2026-07-06 14:24:50,11.85,6.78,148.7,183.8,3.51
2026-07-06 14:24:51,11.67,7.15,150.7,175.1,3.46
2026-07-06 14:24:52,11.95,7.02,149.8,182.7,3.42
2026-07-06 14:24:53,12.14,6.81,149.3,188.6,3.48
2026-07-06 14:24:54,11.9,7.01,149.3,180.1,3.42
2026-07-06 14:24:55,12.06,7.09,150.4,181.7,3.44
2026-07-06 14:24:56,12.08,6.98,152.0,183.7,3.52
2026-07-06 14:24:57,11.85,6.91,151.4,182.1,3.47
2026-07-06 14:24:58,11.86,6.87,150.6,182.1,3.42
2026-07-06 14:24:59,11.86,6.91,148.7,181.1,3.59
2026-07-06 14:25:00,11.99,7.18,150.4,178.5,3.52
2026-07-06 14:25:01,11.96,6.94,151.6,187.5,3.51
2026-07-06 14:25:02,11.67,7.0,149.4,176.2,3.47
2026-07-06 14:25:03,11.83,6.93,148.6,179.4,3.5
2026-07-06 14:25:04,11.71,7.17,149.8,174.6,3.56
2026-07-06 14:25:05,12.09,6.9,149.2,185.3,3.5
2026-07-06 14:25:06,12.23,7.16,151.3,184.0,3.54
2026-07-06 14:25:07,11.86,6.86,152.7,185.7,3.5
2026-07-06 14:25:08,11.85,6.95,148.1,176.9,3.58
2026-07-06 14:25:09,12.09,7.05,148.2,183.4,3.49
2026-07-06 14:25:10,12.09,6.89,148.2,185.6,3.52
2026-07-06 14:25:11,11.97,7.09,150.0,179.5,3.48
2026-07-06 14:25:12,11.93,7.17,151.0,178.1,3.57
2026-07-06 14:25:13,11.87,6.97,148.8,179.1,3.39
2026-07-06 14:25:14,12.02,7.01,151.6,184.6,3.44
2026-07-06 14:25:15,12.01,7.05,152.2,183.7,3.37
2026-07-06 14:25:16,11.75,6.88,150.5,179.1,3.43
2026-07-06 14:25:17,12.08,7.03,150.0,181.8,3.59
2026-07-06 14:25:18,11.96,6.93,151.3,184.7,3.42
2026-07-06 14:25:19,12.09,6.93,148.4,180.4,3.46
2026-07-06 14:25:20,12.11,7.05,149.2,183.5,3.48
2026-07-06 14:25:21,11.89,7.06,149.1,178.9,3.49
2026-07-06 14:25:22,11.81,7.01,150.0,180.1,3.54
2026-07-06 14:25:23,12.1,7.1,149.6,181.8,3.54
2026-07-06 14:25:24,11.97,7.07,151.0,180.3,3.54
2026-07-06 14:25:25,12.07,7.02,150.0,184.7,3.54
2026-07-06 14:25:26,12.06,6.93,146.4,183.8,3.53
2026-07-06 14:25:27,11.89,6.95,150.4,181.8,3.49
2026-07-06 14:25:28,11.75,7.0,150.1,179.5,3.47
2026-07-06 14:25:29,12.0,6.94,150.0,185.9,3.61
2026-07-06 14:25:30,12.0,7.07,152.1,187.6,3.43
2026-07-06 14:25:31,12.13,6.91,148.6,182.0,3.54
2026-07-06 14:25:32,12.03,6.92,150.0,182.5,3.46
2026-07-06 14:25:33,11.83,6.98,148.9,180.0,3.53
2026-07-06 14:25:34,12.05,7.12,150.8,179.3,3.5
2026-07-06 14:25:35,12.16,6.87,149.2,186.3,3.48
2026-07-06 14:25:36,11.94,6.96,150.7,183.5,3.51
2026-07-06 14:25:37,11.76,7.21,149.2,174.7,3.57
2026-07-06 14:25:38,12.13,6.93,150.0,188.0,3.44
2026-07-06 14:25:39,11.92,6.97,147.6,179.6,3.35
2026-07-06 14:25:40,11.89,7.03,151.0,180.0,3.5
2026-07-06 14:25:41,12.34,7.09,149.3,184.1,3.55
2026-07-06 14:25:42,12.08,7.04,150.1,183.2,3.48
2026-07-06 14:25:43,11.89,6.89,149.3,183.6,3.43
2026-07-06 14:25:44,12.05,7.13,152.3,182.3,3.48
2026-07-06 14:25:45,12.1,7.07,149.3,180.4,3.47
2026-07-06 14:25:46,11.92,6.97,148.8,184.3,3.53
2026-07-06 14:25:47,12.12,6.89,150.0,185.9,3.41
2026-07-06 14:25:48,11.85,6.96,149.8,181.0,3.52
2026-07-06 14:25:49,12.07,6.85,148.7,185.6,3.4
2026-07-06 14:25:50,11.79,7.09,150.5,174.8,3.45
2026-07-06 14:25:51,12.05,7.05,149.5,180.7,3.49
2026-07-06 14:25:52,11.87,7.01,149.3,179.1,3.48
2026-07-06 14:25:53,12.01,7.09,148.8,180.9,3.51
2026-07-06 14:25:54,12.24,7.03,149.0,184.0,3.42
2026-07-06 14:25:55,11.74,7.04,148.6,178.7,3.51
2026-07-06 14:25:56,11.92,6.94,151.9,182.0,3.55
2026-07-06 14:25:57,12.04,6.99,148.0,182.5,3.54
2026-07-06 14:25:58,12.4,7.02,148.1,187.4,3.4
2026-07-06 14:25:59,12.25,6.85,150.4,188.8,3.55
2026-07-06 14:26:00,12.06,7.01,152.0,184.0,3.57
2026-07-06 14:26:01,12.03,6.85,148.4,183.6,3.48
2026-07-06 14:26:02,11.98,6.96,150.7,181.1,3.49
2026-07-06 14:26:03,11.7,6.86,151.7,184.3,3.5
2026-07-06 14:26:04,11.9,6.91,151.4,180.9,3.52
2026-07-06 14:26:05,12.23,6.98,150.0,186.0,3.51
2026-07-06 14:26:06,11.95,6.88,151.0,182.7,3.48
2026-07-06 14:26:07,11.94,6.77,150.4,185.7,3.46
2026-07-06 14:26:08,12.16,7.1,150.8,182.8,3.48
2026-07-06 14:26:09,11.96,7.16,149.4,179.5,3.42
2026-07-06 14:26:10,11.65,7.02,149.6,175.9,3.52
2026-07-06 14:26:11,11.85,7.16,151.1,180.9,3.54
2026-07-06 14:26:12,11.8,7.11,147.8,177.8,3.49
2026-07-06 14:26:13,11.91,7.22,149.4,175.5,3.42
2026-07-06 14:26:14,12.04,7.16,149.3,179.2,3.44
2026-07-06 14:26:15,12.3,7.14,151.3,183.8,3.44
2026-07-06 14:26:16,12.13,7.09,149.4,180.0,3.58
2026-07-06 14:26:17,12.14,6.92,147.6,184.8,3.46
2026-07-06 14:26:18,11.88,7.02,149.6,181.7,3.56
2026-07-06 14:26:19,12.31,7.06,148.8,186.1,3.53
2026-07-06 14:26:20,12.13,6.87,149.9,187.3,3.49
2026-07-06 14:26:21,11.84,6.83,150.6,184.9,3.6
2026-07-06 14:26:22,12.0,7.05,151.1,184.7,3.5
2026-07-06 14:26:23,11.91,6.9,148.3,180.8,3.47
2026-07-06 14:26:24,12.08,7.2,148.5,177.3,3.55
2026-07-06 14:26:25,12.06,6.85,149.6,185.0,3.56
2026-07-06 14:26:26,12.08,7.16,149.0,181.4,3.51
2026-07-06 14:26:27,12.03,7.21,149.5,177.0,3.49
2026-07-06 14:26:28,12.03,7.11,150.9,182.4,3.51
2026-07-06 14:26:29,12.09,7.15,151.9,181.8,3.56
2026-07-06 14:26:30,12.16,7.06,147.2,187.1,3.54
2026-07-06 14:26:31,12.04,7.04,151.1,180.6,3.51
2026-07-06 14:26:32,11.77,7.2,148.9,175.8,3.51
2026-07-06 14:26:33,11.77,7.1,149.9,177.2,3.51
2026-07-06 14:26:34,11.95,6.99,149.3,181.4,3.45
2026-07-06 14:26:35,11.8,6.99,148.2,178.4,3.5
2026-07-06 14:26:36,11.97,7.06,151.6,180.3,3.41
2026-07-06 14:26:37,11.91,7.26,148.7,176.5,3.5
2026-07-06 14:26:38,11.9,7.07,149.3,178.5,3.45
2026-07-06 14:26:39,11.75,7.07,149.9,176.2,3.56
2026-07-06 14:26:40,12.04,6.82,151.2,188.1,3.58
2026-07-06 14:26:41,11.76,7.04,151.0,178.0,3.54
2026-07-06 14:26:42,12.08,7.06,150.0,185.1,3.57
2026-07-06 14:26:43,11.66,7.12,149.6,172.4,3.39
2026-07-06 14:26:44,12.02,6.96,148.0,182.6,3.53
2026-07-06 14:26:45,12.0,7.0,148.5,181.3,3.5
2026-07-06 14:26:46,11.91,6.93,150.0,182.5,3.52
2026-07-06 14:26:47,12.23,6.95,150.4,186.1,3.48
2026-07-06 14:26:48,12.02,7.06,150.3,178.5,3.5
2026-07-06 14:26:49,11.9,7.0,149.2,179.2,3.52
2026-07-06 14:26:50,11.91,7.1,149.6,175.6,3.4
2026-07-06 14:26:51,12.06,6.99,150.5,182.8,3.51
2026-07-06 14:26:52,12.13,6.94,149.7,186.9,3.56
2026-07-06 14:26:53,11.88,7.08,150.4,180.3,3.48
2026-07-06 14:26:54,12.18,6.89,150.2,190.6,3.42
2026-07-06 14:26:55,11.93,6.9,150.2,179.0,3.56
2026-07-06 14:26:56,11.78,7.05,149.2,178.1,3.45
2026-07-06 14:26:57,12.31,6.89,151.0,188.5,3.46
2026-07-06 14:26:58,11.97,6.95,150.1,179.4,3.48
2026-07-06 14:26:59,12.11,6.96,151.1,186.0,3.5
2026-07-06 14:27:00,11.96,7.03,150.0,180.6,3.52
2026-07-06 14:27:01,11.77,6.94,153.3,182.2,3.56
2026-07-06 14:27:02,12.06,7.15,148.5,179.1,3.51
2026-07-06 14:27:03,12.12,6.87,151.3,186.1,3.55
2026-07-06 14:27:04,12.04,7.12,150.8,182.3,3.49
2026-07-06 14:27:05,12.04,7.0,149.7,183.0,3.56
2026-07-06 14:27:06,12.35,6.82,151.0,191.2,3.48
2026-07-06 14:27:07,11.85,6.95,148.5,177.5,3.57
2026-07-06 14:27:08,12.05,6.99,152.5,185.3,3.43
2026-07-06 14:27:09,12.26,7.02,153.4,190.3,3.5
2026-07-06 14:27:10,12.04,7.06,147.8,179.2,3.57
2026-07-06 14:27:11,12.06,6.91,151.7,183.7,3.43
2026-07-06 14:27:12,12.05,6.97,148.3,182.2,3.44
2026-07-06 14:27:13,12.04,6.97,152.4,184.8,3.43
2026-07-06 14:27:14,12.32,7.23,149.8,183.5,3.56
2026-07-06 14:27:15,12.34,6.98,150.9,190.0,3.55
2026-07-06 14:27:16,11.98,6.97,149.3,181.7,3.47
2026-07-06 14:27:17,12.01,7.01,151.2,183.6,3.44
2026-07-06 14:27:18,11.99,7.04,150.6,182.8,3.6
2026-07-06 14:27:19,11.97,6.8,149.0,184.1,3.42
2026-07-06 14:27:20,11.72,6.95,150.9,179.4,3.45
2026-07-06 14:27:21,11.92,6.85,150.9,182.7,3.54
2026-07-06 14:27:22,11.8,6.98,151.1,181.1,3.56
2026-07-06 14:27:23,11.85,7.03,150.7,180.8,3.5
2026-07-06 14:27:24,12.13,6.88,148.1,184.6,3.36
2026-07-06 14:27:25,11.87,7.02,151.7,179.9,3.54
2026-07-06 14:27:26,12.28,6.93,150.8,188.0,3.52
2026-07-06 14:27:27,11.96,6.96,149.2,182.6,3.52
2026-07-06 14:27:28,11.97,6.97,150.8,184.2,3.52
2026-07-06 14:27:29,12.08,6.93,150.8,185.5,3.54
2026-07-06 14:27:30,12.07,7.18,150.5,180.8,3.56
2026-07-06 14:27:31,11.93,6.86,150.0,182.2,3.55
2026-07-06 14:27:32,12.01,7.04,148.7,181.7,3.54
2026-07-06 14:27:33,12.32,6.98,150.1,192.4,3.51
2026-07-06 14:27:34,12.07,7.14,149.9,180.7,3.43
2026-07-06 14:27:35,12.13,6.93,150.6,186.2,3.58
2026-07-06 14:27:36,12.25,6.86,150.6,189.1,3.58
2026-07-06 14:27:37,11.92,7.1,150.1,177.6,3.48
2026-07-06 14:27:38,12.11,7.04,152.2,184.7,3.44
2026-07-06 14:27:39,11.82,6.84,150.5,182.2,3.45
2026-07-06 14:27:40,12.01,6.8,151.0,186.6,3.58
2026-07-06 14:27:41,12.24,7.13,149.9,185.8,3.5
2026-07-06 14:27:42,11.92,7.03,150.6,181.3,3.48
2026-07-06 14:27:43,11.99,6.89,149.1,185.0,3.56
2026-07-06 14:27:44,12.06,7.07,149.9,181.2,3.49
2026-07-06 14:27:45,12.07,7.15,150.9,182.3,3.49
2026-07-06 14:27:46,12.13,6.94,149.9,185.4,3.61
2026-07-06 14:27:47,12.04,6.82,151.7,185.5,3.48
2026-07-06 14:27:48,12.09,6.93,150.1,182.0,3.47
2026-07-06 14:27:49,11.83,6.85,151.1,182.8,3.4
2026-07-06 14:27:50,12.21,7.16,148.3,183.7,3.53
2026-07-06 14:27:51,12.24,7.15,148.8,185.1,3.46
2026-07-06 14:27:52,12.07,7.05,150.1,185.7,3.47
2026-07-06 14:27:53,12.13,6.96,149.6,183.6,3.53
2026-07-06 14:27:54,11.84,6.88,149.3,181.1,3.49
2026-07-06 14:27:55,12.22,6.94,149.7,188.5,3.49
2026-07-06 14:27:56,11.85,7.0,146.9,178.0,3.49
2026-07-06 14:27:57,12.12,7.02,151.3,182.9,3.56
2026-07-06 14:27:58,12.09,6.88,150.2,183.2,3.46
2026-07-06 14:27:59,11.93,7.13,150.2,178.3,3.48
2026-07-06 14:28:00,12.26,6.97,152.6,189.2,3.46
2026-07-06 14:28:01,11.98,7.22,148.6,178.4,3.47
2026-07-06 14:28:02,11.95,7.02,150.1,180.1,3.43
2026-07-06 14:28:03,11.91,7.05,151.0,179.7,3.55
2026-07-06 14:28:04,12.25,6.95,151.2,188.8,3.52
2026-07-06 14:28:05,11.83,7.1,150.1,179.2,3.52
